,Température (°C),Direction du vent moyen 10 mn,Vitesse du vent moyen 10 mn,Humidité,Pression station,date,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),production_totale
305,14.153773584905682,210.0,4.882389937106918,84.28616352201257,98837.7358490566,2013-11-02,2289476.0,113498.0,2068526.0,197320.0,11990.0,272428.0,-58758.0,37576.0,-354891.0,2701338.0
306,11.45781250000002,240.0,5.69125,77.634375,98981.3125,2013-11-03,2260790.0,113200.0,1932419.0,234558.0,17815.0,291591.0,-94853.0,37650.0,-273454.0,2627233.0
307,10.972187500000022,240.0,5.7534374999999995,83.084375,97878.0,2013-11-04,2734170.0,254337.0,2135513.0,202775.0,6947.0,405397.0,-35827.0,36667.0,-273401.0,3041636.0
308,10.80937500000002,260.0,5.4290625,85.69375,98206.09375,2013-11-05,2897051.0,300233.0,2236224.0,183405.0,7373.0,439532.0,-32748.0,36249.0,-274928.0,3203016.0
309,14.600000000000021,250.0,5.985579937304076,83.73667711598746,98940.65830721003,2013-11-06,2751562.0,252782.0,2233731.0,232703.0,12767.0,437934.0,-38872.0,36104.0,-417250.0,3206021.0
310,14.363430420711996,220.0,4.040453074433657,84.66343042071198,99160.38834951456,2013-11-07,2669355.0,285633.0,2176592.0,154181.0,15889.0,430436.0,-35002.0,35881.0,-396039.0,3098612.0
311,12.270096463022531,200.0,3.7209003215434087,86.87781350482315,99011.6077170418,2013-11-08,2683047.0,303434.0,2189277.0,110917.0,6819.0,468177.0,-35317.0,36829.0,-398767.0,3115453.0
312,10.24479495268141,230.0,5.103470031545741,78.64984227129338,99259.93690851735,2013-11-09,2506597.0,138787.0,2118795.0,173659.0,17426.0,407100.0,-63197.0,37687.0,-325392.0,2893454.0
313,10.195000000000022,300.0,6.1328125,79.871875,99379.96875,2013-11-10,2405397.0,139632.0,2026453.0,157906.0,10024.0,389265.0,-77607.0,36542.0,-278563.0,2759822.0
314,7.9500000000000215,190.0,4.258176100628931,78.12264150943396,100344.11949685535,2013-11-11,2581210.0,247052.0,2159143.0,92529.0,18810.0,411342.0,-46245.0,35774.0,-338863.0,2964650.0
315,9.535312500000023,200.0,3.0928125,82.85625,100284.96875,2013-11-12,2946393.0,398949.0,2225001.0,71504.0,14711.0,435849.0,-34243.0,35232.0,-202375.0,3181246.0
316,9.157680250783722,70.0,3.682445141065831,80.2257053291536,100551.63009404388,2013-11-13,2989329.0,384264.0,2273456.0,82085.0,14228.0,431080.0,-32787.0,35274.0,-200092.0,3220387.0
317,7.620062695924787,300.0,4.689655172413793,79.5423197492163,100299.34169278997,2013-11-14,3121136.0,363421.0,2317932.0,137905.0,14142.0,473941.0,-31703.0,35644.0,-191981.0,3342985.0
318,6.517295597484301,205.0,5.6515723270440255,79.52201257861635,100126.54088050315,2013-11-15,3182637.0,370635.0,2368237.0,181572.0,9080.0,481848.0,-32324.0,36750.0,-235062.0,3448122.0
319,6.044827586206919,50.0,3.5329153605015673,82.30407523510972,100416.14420062696,2013-11-16,2945998.0,287125.0,2399555.0,63150.0,12772.0,428549.0,-61616.0,37387.0,-222756.0,3228538.0
320,6.531562500000023,60.0,2.7018750000000002,85.4,99875.8125,2013-11-17,2804416.0,245980.0,2373401.0,32601.0,6179.0,383876.0,-63237.0,38252.0,-214467.0,3080289.0
321,6.726018808777452,170.0,3.026959247648903,88.38244514106583,98925.79937304075,2013-11-18,3211351.0,423415.0,2390907.0,20940.0,4764.0,446644.0,-25708.0,37223.0,-88702.0,3323893.0
322,6.250000000000023,310.0,4.5646875,84.7375,98782.125,2013-11-19,3303961.0,429333.0,2390888.0,105272.0,6269.0,446232.0,-32649.0,37210.0,-80469.0,3415204.0
323,4.063636363636387,280.0,5.353918495297806,80.44827586206897,98827.05329153605,2013-11-20,3484321.0,445350.0,2433843.0,156462.0,11774.0,444493.0,-36704.0,36718.0,-9479.0,3528640.0
324,4.245283018867948,260.0,4.9144654088050315,84.44654088050315,97901.32075471699,2013-11-21,3483838.0,431465.0,2507029.0,87783.0,8340.0,456409.0,-31082.0,36923.0,-14901.0,3527949.0
325,3.5656250000000207,310.0,4.934375,81.9875,98650.5,2013-11-22,3557678.0,430141.0,2521077.0,134316.0,7696.0,490172.0,-27677.0,37077.0,-36930.0,3620479.0
326,4.9128125000000225,300.0,5.056875,80.0,99237.96875,2013-11-23,3221047.0,336718.0,2426467.0,133412.0,6743.0,426837.0,-37925.0,38321.0,-111419.0,3368498.0
327,6.103134796238268,290.0,5.010031347962383,78.3730407523511,99831.41065830721,2013-11-24,3005400.0,277453.0,2385420.0,125710.0,8049.0,388917.0,-83490.0,38373.0,-136868.0,3223922.0
328,5.357500000000023,265.0,4.688125,72.571875,100609.21875,2013-11-25,3353959.0,436616.0,2382677.0,95726.0,15568.0,433804.0,-30653.0,37528.0,-19143.0,3401919.0
329,4.1165625000000245,120.0,4.0946875,73.50625,100951.40625,2013-11-26,3449427.0,485408.0,2385345.0,75507.0,16057.0,430665.0,-31581.0,36417.0,49753.0,3429399.0
330,2.875078864353335,100.0,2.9681388012618295,74.71608832807571,100940.82018927445,2013-11-27,3520306.0,461247.0,2462586.0,35319.0,17247.0,428723.0,-31415.0,36913.0,107829.0,3442035.0
331,2.0829652996845653,160.0,1.8842271293375392,78.3596214511041,101052.11356466878,2013-11-28,3663197.0,472533.0,2553011.0,21475.0,16844.0,483220.0,-21611.0,37241.0,98624.0,3584324.0
332,4.674062500000022,260.0,2.8715625,81.1875,100659.65625,2013-11-29,3540210.0,438093.0,2547020.0,84468.0,11909.0,457589.0,-18916.0,37991.0,-19837.0,3577070.0
333,5.7681250000000235,290.0,4.8012500000000005,79.465625,99960.0625,2013-11-30,3169026.0,365811.0,2510635.0,100225.0,9252.0,371929.0,-46430.0,39102.0,-182784.0,3396954.0
334,4.585000000000022,60.0,3.709375,79.7875,100420.125,2013-12-01,3055902.0,317580.0,2559307.0,117199.0,16796.0,300863.0,-71854.0,37807.0,-192528.0,3349552.0
335,5.062578616352223,60.0,3.8628930817610065,75.39622641509433,100430.69182389937,2013-12-02,3447456.0,418673.0,2564978.0,121931.0,11837.0,412893.0,-30105.0,36701.0,-91415.0,3567013.0
336,3.5242138364780082,130.0,1.7245283018867923,80.44025157232704,100609.55974842767,2013-12-03,3570974.0,486005.0,2586445.0,13868.0,18480.0,428991.0,-16767.0,36734.0,15332.0,3570523.0
337,4.520937500000023,200.0,2.1328125,82.13125,100677.9375,2013-12-04,3625235.0,462657.0,2629935.0,39026.0,15496.0,442585.0,-21392.0,35815.0,19200.0,3625514.0
338,5.284591194968577,250.0,3.613522012578616,81.94654088050315,100643.61635220126,2013-12-05,3547378.0,453992.0,2581385.0,135511.0,11600.0,423698.0,-29739.0,36167.0,-67201.0,3642353.0
339,6.037500000000024,290.0,4.202884615384615,77.59615384615384,100553.71794871795,2013-12-06,3450685.0,393632.0,2551865.0,114782.0,13532.0,406405.0,-34314.0,38058.0,-35258.0,3518274.0
340,4.769230769230792,200.0,2.817628205128205,78.5448717948718,100546.57051282052,2013-12-07,3177265.0,341210.0,2552205.0,59114.0,17090.0,330167.0,-65434.0,38611.0,-97682.0,3338397.0
341,4.110256410256433,170.0,2.3387820512820516,79.83653846153847,100592.21153846153,2013-12-08,3080645.0,293651.0,2542317.0,47262.0,19717.0,279943.0,-72932.0,38301.0,-69473.0,3221191.0
342,3.2993569131833027,130.0,1.8819935691318326,80.60771704180064,100833.60128617364,2013-12-09,3585219.0,432627.0,2678673.0,31318.0,20967.0,401815.0,-24558.0,36948.0,5609.0,3602348.0
343,3.190476190476214,120.0,1.8914285714285712,79.86349206349206,101011.61904761905,2013-12-10,3646084.0,440636.0,2717877.0,45234.0,20903.0,431576.0,-20039.0,35856.0,-27837.0,3692082.0
344,3.871875000000023,120.0,2.6346875,79.046875,100858.90625,2013-12-11,3626223.0,464387.0,2686130.0,94368.0,18228.0,421358.0,-26087.0,35330.0,-69345.0,3719801.0
345,3.996562500000023,140.0,2.3759375,84.965625,100634.15625,2013-12-12,3642203.0,458019.0,2647281.0,56837.0,12840.0,461046.0,-30823.0,35847.0,-663.0,3671870.0
346,4.3103448275862295,160.0,2.446708463949843,86.75862068965517,100291.37931034483,2013-12-13,3580906.0,413177.0,2706723.0,51607.0,11422.0,415545.0,-26481.0,36720.0,-29618.0,3635194.0
347,6.091798107255543,200.0,3.4529968454258673,85.4416403785489,100757.31861198739,2013-12-14,3213945.0,312696.0,2705995.0,124884.0,13585.0,258460.0,-60192.0,37446.0,-180767.0,3453066.0
348,6.375312500000023,175.0,3.5296875,79.6625,100750.1875,2013-12-15,3052142.0,257656.0,2707259.0,149385.0,18078.0,222989.0,-68811.0,37422.0,-273760.0,3392789.0
349,7.280188679245305,160.0,3.788679245283019,75.44339622641509,100511.9182389937,2013-12-16,3354536.0,372049.0,2713612.0,182241.0,18877.0,297748.0,-39061.0,36345.0,-229168.0,3620872.0
350,7.332500000000023,160.0,3.5459375,78.665625,100308.53125,2013-12-17,3352055.0,386860.0,2692286.0,124105.0,14561.0,330542.0,-40209.0,35453.0,-193409.0,3583807.0
351,8.353750000000023,180.0,4.2765625,82.1375,99746.09375,2013-12-18,3268302.0,349341.0,2700514.0,176819.0,11481.0,301290.0,-43365.0,35584.0,-265182.0,3575029.0
352,8.31037735849059,200.0,4.463836477987422,84.51572327044025,98920.56603773584,2013-12-19,3246395.0,322130.0,2710452.0,146565.0,4917.0,363652.0,-35270.0,35379.0,-303246.0,3583095.0
353,6.243437500000023,220.0,3.743125,83.375,100328.28125,2013-12-20,3268888.0,295460.0,2731316.0,117520.0,12002.0,399389.0,-39057.0,35406.0,-285047.0,3591093.0
354,6.155312500000022,180.0,4.908125,83.19375,100589.5,2013-12-21,3068112.0,163362.0,2708215.0,235802.0,9765.0,363328.0,-46320.0,37144.0,-405052.0,3517616.0
355,8.985312500000024,200.0,5.2128125,82.321875,100140.125,2013-12-22,2819129.0,118936.0,2563072.0,249362.0,8534.0,270882.0,-98342.0,38158.0,-333265.0,3248944.0
356,9.224451410658329,190.0,6.016300940438872,80.72413793103448,99478.58934169279,2013-12-23,2957000.0,120971.0,2583750.0,246429.0,12804.0,348650.0,-31186.0,37394.0,-363680.0,3349998.0
357,10.750000000000021,190.0,8.6184375,75.903125,97707.3125,2013-12-24,2821151.0,116695.0,2397289.0,262145.0,3084.0,306679.0,-60787.0,37350.0,-243099.0,3123242.0
358,8.416403785488981,190.0,4.873817034700315,83.7981072555205,97037.35015772871,2013-12-25,2512940.0,117988.0,2308244.0,121199.0,7676.0,303788.0,-92068.0,37087.0,-292767.0,2895982.0
359,6.144025157232727,260.0,5.153459119496855,82.45911949685535,97819.43396226416,2013-12-26,2899827.0,119323.0,2516455.0,117210.0,11573.0,407849.0,-43280.0,36717.0,-268394.0,3209127.0
360,8.249375000000022,190.0,5.6025,80.859375,98192.375,2013-12-27,2939218.0,116185.0,2521288.0,216040.0,12884.0,347289.0,-84810.0,37372.0,-260036.0,3251058.0
361,7.837304075235132,210.0,4.877115987460815,82.75548589341693,98405.76802507837,2013-12-28,2799082.0,116918.0,2471236.0,154063.0,4781.0,357880.0,-56897.0,38002.0,-288659.0,3142880.0
362,5.822500000000021,240.0,3.9,82.55,99834.65625,2013-12-29,2802315.0,117158.0,2539999.0,106008.0,13874.0,347837.0,-71842.0,37391.0,-289902.0,3162267.0
363,5.157500000000024,170.0,4.2325,83.41875,100050.03125,2013-12-30,3121120.0,139571.0,2620810.0,168047.0,13658.0,434740.0,-35906.0,36618.0,-258256.0,3413444.0
364,6.1412500000000225,170.0,4.5865625,78.7625,99289.6875,2013-12-31,3047159.0,127411.0,2601146.0,180253.0,12704.0,411060.0,-37121.0,37480.0,-287604.0,3370054.0
365,8.099687500000023,180.0,5.9390625,83.090625,98695.875,2014-01-01,2720982.0,116911.0,2380945.0,247655.0,9558.0,311226.0,-93212.0,44819.0,-296824.0,3111114.0
366,9.481250000000022,190.0,5.23375,83.859375,98401.46875,2014-01-02,2913529.0,115428.0,2469261.0,216850.0,9745.0,413295.0,-41637.0,43778.0,-313120.0,3268357.0
367,9.796551724137956,200.0,5.93730407523511,84.0626959247649,98830.62695924765,2014-01-03,2955508.0,113313.0,2615156.0,262111.0,6511.0,397197.0,-42865.0,43635.0,-439480.0,3437923.0
368,8.912187500000023,180.0,5.2924999999999995,85.128125,98220.75,2014-01-04,2809936.0,113210.0,2536440.0,195986.0,5747.0,407594.0,-60750.0,44142.0,-432326.0,3303119.0
369,7.2837500000000235,210.0,5.1353124999999995,81.878125,98726.125,2014-01-05,2792368.0,112339.0,2581646.0,172223.0,11533.0,358079.0,-91751.0,44450.0,-396124.0,3280270.0
370,10.08864353312305,180.0,5.919242902208202,79.0788643533123,98874.38485804417,2014-01-06,3091695.0,144006.0,2606091.0,270023.0,11224.0,419844.0,-47550.0,43425.0,-355318.0,3494613.0
371,10.76163522012581,180.0,5.066981132075472,80.66666666666667,99384.96855345913,2014-01-07,3064803.0,199241.0,2656957.0,210529.0,10715.0,438280.0,-47329.0,43451.0,-446954.0,3559173.0
372,10.437500000000023,160.0,3.9524999999999997,84.946875,99744.0,2014-01-08,3026985.0,206977.0,2694624.0,131640.0,11966.0,445351.0,-45783.0,43235.0,-460949.0,3533793.0
373,9.736875000000023,200.0,4.3646875000000005,81.025,99472.9375,2014-01-09,3084126.0,206756.0,2714322.0,189996.0,9150.0,459666.0,-43602.0,43468.0,-495610.0,3623358.0
374,7.294375000000021,140.0,2.275,86.746875,99599.0625,2014-01-10,3153785.0,243809.0,2787457.0,40219.0,15373.0,501534.0,-34739.0,43381.0,-443196.0,3631773.0
375,7.549687500000024,145.0,2.25625,87.98125,99765.1875,2014-01-11,2874759.0,174041.0,2709034.0,31957.0,7118.0,390116.0,-68987.0,44844.0,-413331.0,3357110.0
376,7.147812500000024,130.0,3.3503125,88.759375,99777.5,2014-01-12,2827852.0,114463.0,2726738.0,100848.0,13703.0,344323.0,-68944.0,44366.0,-447603.0,3344441.0
377,7.600940438871495,200.0,3.475548589341693,87.89968652037618,99198.40125391849,2014-01-13,3194355.0,229141.0,2816182.0,108638.0,6803.0,437552.0,-40877.0,43583.0,-406670.0,3641899.0
378,5.647021943573692,240.0,3.2852664576802506,85.46708463949844,98699.21630094043,2014-01-14,3329843.0,316903.0,2850496.0,91963.0,12934.0,453302.0,-38661.0,43129.0,-400190.0,3768727.0
379,6.334796238244539,180.0,4.212539184952978,86.80564263322884,98758.27586206897,2014-01-15,3407009.0,291034.0,2851456.0,169378.0,9258.0,487933.0,-42135.0,43636.0,-403488.0,3852695.0
380,8.124062500000024,190.0,5.1674999999999995,84.321875,98075.65625,2014-01-16,3306961.0,232259.0,2861050.0,207809.0,7297.0,475976.0,-53751.0,44368.0,-467942.0,3828759.0
381,7.476875000000023,170.0,4.2612499999999995,82.20625,97862.53125,2014-01-17,3233616.0,193301.0,2868646.0,178556.0,18849.0,495464.0,-39473.0,44684.0,-526323.0,3799500.0
382,7.265312500000023,150.0,4.3103125,81.2875,97475.0625,2014-01-18,2964489.0,155600.0,2802212.0,155617.0,8510.0,409514.0,-52546.0,45512.0,-559880.0,3576965.0
383,6.463125000000024,190.0,2.448125,88.74375,97584.28125,2014-01-19,2829652.0,177953.0,2680904.0,41456.0,7630.0,370570.0,-77559.0,45549.0,-416918.0,3324062.0
384,5.380312500000022,280.0,3.2275,87.95625,98505.65625,2014-01-20,3333755.0,321583.0,2837622.0,58585.0,10072.0,468111.0,-40145.0,44329.0,-366362.0,3740302.0
385,4.831875000000022,195.0,3.7125,84.45,99027.78125,2014-01-21,3472771.0,286127.0,2894513.0,66952.0,16541.0,497439.0,-34795.0,43981.0,-297918.0,3805553.0
386,4.763949843260209,180.0,2.8943573667711595,86.81191222570533,98918.33855799373,2014-01-22,3503229.0,273808.0,2870075.0,56371.0,11772.0,511468.0,-29109.0,44067.0,-235086.0,3767561.0
387,6.359062500000023,260.0,3.7896875000000003,85.515625,99574.84375,2014-01-23,3456309.0,230016.0,2867516.0,120480.0,12085.0,518707.0,-33090.0,44065.0,-303399.0,3792869.0
388,6.459062500000023,260.0,4.3084375,86.546875,99433.5625,2014-01-24,3398949.0,227777.0,2871565.0,78925.0,9212.0,516410.0,-41867.0,44911.0,-307956.0,3748800.0
389,6.832187500000022,260.0,4.3862499999999995,83.725,99582.03125,2014-01-25,3081823.0,117515.0,2814598.0,133185.0,12769.0,423789.0,-76252.0,45343.0,-389044.0,3547199.0
390,8.267500000000023,250.0,5.2953125,81.296875,99103.78125,2014-01-26,2902551.0,112881.0,2717721.0,218882.0,11035.0,373390.0,-89361.0,44880.0,-486806.0,3478789.0
391,5.793750000000022,250.0,5.7425,77.896875,98046.1875,2014-01-27,3373893.0,180506.0,2836088.0,212332.0,15647.0,506420.0,-43841.0,43101.0,-376286.0,3794094.0
392,4.943750000000021,190.0,4.759375,80.371875,97489.59375,2014-01-28,3514169.0,233782.0,2865527.0,166729.0,13450.0,514598.0,-42520.0,42989.0,-280327.0,3837075.0
393,4.881191222570555,170.0,3.612539184952978,84.26645768025078,97317.46081504702,2014-01-29,3524402.0,265293.0,2851348.0,98820.0,9753.0,525364.0,-40241.0,43749.0,-229569.0,3794327.0
394,4.899059561128549,180.0,2.9253918495297806,86.82758620689656,98089.90595611285,2014-01-30,3466832.0,271036.0,2840171.0,31565.0,9251.0,499937.0,-30052.0,43698.0,-198706.0,3695658.0
395,4.7828125000000234,170.0,3.6424999999999996,87.028125,98455.0,2014-01-31,3493555.0,230443.0,2851312.0,120539.0,15949.0,502964.0,-31854.0,44483.0,-240265.0,3765690.0
396,6.110625000000022,200.0,5.0515625,81.69375,98183.59375,2014-02-01,3148449.0,120119.0,2728886.0,206873.0,8431.0,428102.0,-58207.0,45983.0,-331669.0,3538394.0
397,5.212933753943239,210.0,3.8709779179810724,82.33753943217665,99059.77917981072,2014-02-02,3013461.0,116087.0,2668547.0,104439.0,17456.0,421425.0,-79881.0,45389.0,-279956.0,3373343.0
398,4.855238095238118,150.0,3.9987301587301585,81.55555555555556,98626.3492063492,2014-02-03,3374781.0,216435.0,2711066.0,141762.0,19615.0,503971.0,-30008.0,44733.0,-232729.0,3637582.0
399,6.415064102564126,170.0,4.914102564102564,78.50320512820512,98609.07051282052,2014-02-04,3377379.0,221250.0,2731391.0,195552.0,21572.0,496493.0,-36269.0,45459.0,-297981.0,3711717.0
400,7.372151898734203,200.0,7.032594936708861,77.81962025316456,97790.41139240506,2014-02-05,3436751.0,251616.0,2658862.0,295370.0,10596.0,508070.0,-41419.0,44333.0,-290628.0,3768847.0
401,8.181191222570554,170.0,5.821943573667712,75.58307210031347,98120.84639498433,2014-02-06,3377685.0,228263.0,2660051.0,262097.0,19389.0,467334.0,-40362.0,45069.0,-264024.0,3682203.0
402,8.862460567823367,220.0,6.803785488958991,74.52996845425868,98132.9022082019,2014-02-07,3224806.0,194966.0,2658338.0,264604.0,17468.0,508432.0,-50533.0,44928.0,-413380.0,3688736.0
403,7.090312500000023,200.0,6.649687500000001,79.146875,97621.96875,2014-02-08,3039636.0,117667.0,2580882.0,296691.0,8611.0,464615.0,-54141.0,46686.0,-421341.0,3515152.0
404,6.523125000000023,210.0,6.17,71.784375,97824.5625,2014-02-09,2941035.0,116611.0,2453080.0,244459.0,18617.0,436278.0,-90638.0,46092.0,-283393.0,3315137.0
405,6.509375000000022,230.0,4.9015625,81.575,97390.40625,2014-02-10,3265406.0,231083.0,2607667.0,125137.0,9098.0,522031.0,-37157.0,44936.0,-237372.0,3539952.0
406,5.971293375394346,220.0,4.935331230283912,78.79495268138801,98446.11987381704,2014-02-11,3393154.0,220705.0,2615012.0,174201.0,17434.0,545921.0,-37053.0,45415.0,-188475.0,3618688.0
407,6.841250000000022,200.0,5.3375,74.828125,98664.78125,2014-02-12,3399039.0,214340.0,2677553.0,219091.0,26425.0,498510.0,-33077.0,45576.0,-249331.0,3681495.0
408,7.3603125000000205,220.0,5.553437499999999,78.86875,98251.8125,2014-02-13,3378569.0,208278.0,2685038.0,218509.0,13564.0,563751.0,-36523.0,45808.0,-319830.0,3734948.0
409,8.501250000000022,170.0,5.5278125000000005,78.934375,98196.84375,2014-02-14,3312921.0,227095.0,2567835.0,225725.0,13572.0,571055.0,-37363.0,46136.0,-301050.0,3651418.0
410,9.320000000000022,215.0,5.66375,79.29375,98282.53125,2014-02-15,2884515.0,142210.0,2414804.0,242803.0,9988.0,478009.0,-83058.0,46438.0,-366643.0,3334252.0
411,7.317812500000022,200.0,3.425,83.4,99095.6875,2014-02-16,2778772.0,133763.0,2493401.0,111011.0,16208.0,464018.0,-104197.0,46305.0,-381699.0,3264706.0
412,6.9878125000000235,160.0,3.5325,78.56875,99030.40625,2014-02-17,3130872.0,184024.0,2632702.0,99276.0,33247.0,525368.0,-38888.0,44713.0,-349529.0,3519330.0
413,7.617981072555228,180.0,3.2018927444794953,78.96845425867508,99202.74447949528,2014-02-18,3239853.0,219423.0,2643657.0,80226.0,14465.0,535575.0,-38129.0,45413.0,-260671.0,3538759.0
414,8.658620689655194,230.0,3.59717868338558,82.11912225705329,99441.31661442007,2014-02-19,3181062.0,210663.0,2642191.0,80295.0,17559.0,537977.0,-40730.0,45852.0,-312634.0,3534537.0
415,9.327884615384638,200.0,4.246153846153846,82.125,99048.94230769231,2014-02-20,3122528.0,162664.0,2626981.0,172358.0,19695.0,501545.0,-40628.0,46051.0,-366073.0,3529294.0
416,7.333012820512843,240.0,4.7012820512820515,78.44871794871794,99051.82692307692,2014-02-21,3137213.0,144939.0,2627256.0,170177.0,19356.0,534471.0,-39119.0,45800.0,-365512.0,3541999.0
417,7.064423076923099,210.0,3.981730769230769,77.61538461538461,99449.8717948718,2014-02-22,2907054.0,136083.0,2507357.0,104197.0,25518.0,464210.0,-55517.0,46654.0,-321350.0,3284019.0
418,8.357371794871817,160.0,3.8858974358974363,75.98717948717949,99578.65384615384,2014-02-23,2669565.0,130176.0,2397725.0,124726.0,34662.0,407717.0,-93946.0,45776.0,-377213.0,3140782.0
419,9.183012820512845,160.0,4.706730769230769,70.52884615384616,99101.95512820513,2014-02-24,2990388.0,144692.0,2505353.0,189572.0,35424.0,475841.0,-42518.0,44538.0,-362448.0,3395420.0
420,8.444551282051304,190.0,5.045192307692307,76.82692307692308,98931.08974358975,2014-02-25,3108437.0,172390.0,2526618.0,201419.0,14316.0,492754.0,-31878.0,45167.0,-312351.0,3452664.0
421,6.533333333333357,250.0,3.56474358974359,81.66025641025641,99573.58974358975,2014-02-26,3147008.0,243802.0,2554645.0,65543.0,19135.0,512691.0,-23953.0,45403.0,-270225.0,3441219.0
422,6.5131410256410485,210.0,4.9490384615384615,82.40705128205128,99593.65384615384,2014-02-27,3284111.0,225037.0,2585292.0,177266.0,16902.0,530396.0,-31910.0,45127.0,-263954.0,3580020.0
423,6.206089743589766,230.0,5.837179487179488,82.61538461538461,98361.79487179487,2014-02-28,3287778.0,246729.0,2565911.0,164136.0,14222.0,566620.0,-36790.0,45220.0,-278219.0,3602838.0
424,5.724038461538484,270.0,3.6253205128205126,77.96794871794872,98119.58333333333,2014-03-01,2994315.0,205710.0,2358246.0,59579.0,23847.0,531378.0,-35265.0,43673.0,-192806.0,3222433.0
425,5.933974358974381,180.0,3.8233974358974363,76.76923076923077,97953.4935897436,2014-03-02,2840619.0,163353.0,2337189.0,124768.0,31620.0,435414.0,-82801.0,42996.0,-211846.0,3135340.0
426,6.314285714285738,220.0,5.787337662337662,80.04220779220779,97211.75324675324,2014-03-03,3214998.0,268375.0,2433794.0,181350.0,17453.0,535919.0,-35026.0,42260.0,-229028.0,3479151.0
427,6.670454545454567,280.0,4.393506493506494,77.11363636363636,98212.79220779221,2014-03-04,3220662.0,286008.0,2480387.0,64962.0,24917.0,497787.0,-22682.0,42134.0,-152817.0,3396195.0
428,7.435691318327998,200.0,2.847909967845659,73.43729903536978,99471.25401929261,2014-03-05,3108400.0,277376.0,2478262.0,40365.0,37093.0,488711.0,-25149.0,42226.0,-230407.0,3364033.0
429,7.730769230769253,160.0,2.669551282051282,68.15384615384616,100229.23076923077,2014-03-06,3086652.0,236934.0,2498173.0,51745.0,41673.0,487589.0,-25943.0,43144.0,-246662.0,3359258.0
430,8.185209003215455,150.0,2.204823151125402,67.9967845659164,100234.72668810289,2014-03-07,3005189.0,200147.0,2481544.0,39732.0,40611.0,514467.0,-29641.0,44234.0,-285844.0,3320735.0
431,10.15641025641028,110.0,2.991025641025641,63.416666666666664,100290.54487179487,2014-03-08,2606181.0,134448.0,2317029.0,125814.0,43597.0,387102.0,-69751.0,45159.0,-377189.0,3053149.0
432,11.425641025641049,140.0,3.1538461538461537,56.342948717948715,100247.46794871795,2014-03-09,2372236.0,124677.0,2129154.0,107342.0,44342.0,337809.0,-81067.0,45007.0,-334989.0,2788331.0
433,10.566346153846176,130.0,2.776923076923077,62.41346153846154,100049.19871794872,2014-03-10,2731191.0,203173.0,2386873.0,71552.0,41831.0,431511.0,-39961.0,43614.0,-407261.0,3178554.0
434,9.90779220779223,50.0,3.557142857142857,71.1038961038961,100248.86363636363,2014-03-11,2804445.0,186305.0,2403534.0,126748.0,35437.0,452547.0,-36309.0,43925.0,-407629.0,3248496.0
435,9.922580645161315,80.0,2.580967741935484,69.4483870967742,100545.96774193548,2014-03-12,2801241.0,195956.0,2414082.0,50271.0,40302.0,484407.0,-34327.0,44973.0,-394406.0,3229991.0
436,9.685126582278505,115.0,1.7775316455696204,68.31962025316456,100551.64556962025,2014-03-13,2788781.0,193434.0,2413027.0,9996.0,41688.0,486334.0,-22746.0,45159.0,-378089.0,3189638.0
437,10.031562500000023,240.0,2.0653125,70.375,100459.78125,2014-03-14,2729334.0,156727.0,2407179.0,25889.0,41029.0,480923.0,-23783.0,44978.0,-403605.0,3156725.0
438,9.778750000000022,290.0,4.235625000000001,75.6125,100499.1875,2014-03-15,2497937.0,110356.0,2311486.0,106945.0,24844.0,372232.0,-74570.0,45079.0,-398506.0,2970942.0
439,10.865312500000023,270.0,3.8456249999999996,74.784375,100361.125,2014-03-16,2310462.0,105793.0,2159430.0,102513.0,39385.0,312152.0,-99919.0,46184.0,-355081.0,2765457.0
440,10.52445141065833,210.0,2.3269592476489027,75.84639498432603,100066.39498432602,2014-03-17,2667771.0,180345.0,2403247.0,25545.0,40377.0,430858.0,-35695.0,45669.0,-422572.0,3126041.0
441,10.334687500000022,260.0,3.4778125,77.5875,99931.1875,2014-03-18,2779208.0,177104.0,2399638.0,87504.0,24411.0,442358.0,-33719.0,45503.0,-363566.0,3176518.0
442,11.030937500000022,230.0,3.1184374999999998,71.64375,100339.75,2014-03-19,2728516.0,158062.0,2385839.0,68299.0,41216.0,455395.0,-35020.0,45850.0,-391100.0,3154661.0
443,11.646562500000025,180.0,4.1475,70.1125,99580.03125,2014-03-20,2679275.0,121771.0,2366495.0,160645.0,42005.0,453642.0,-63162.0,45342.0,-447462.0,3189900.0
444,11.429062500000022,200.0,4.7056249999999995,73.26875,99241.4375,2014-03-21,2652935.0,114978.0,2329858.0,150866.0,23032.0,456963.0,-41064.0,46033.0,-427600.0,3121730.0
445,8.782187500000022,240.0,5.063750000000001,79.68125,98714.375,2014-03-22,2536284.0,107466.0,2164425.0,163271.0,15373.0,456710.0,-58873.0,45662.0,-357804.0,2952907.0
446,6.400937500000022,280.0,5.305937500000001,74.809375,98917.96875,2014-03-23,2551028.0,115202.0,2163220.0,119467.0,32681.0,432207.0,-85283.0,44729.0,-271225.0,2907506.0
447,6.351875000000024,220.0,3.4896875,72.68125,99176.125,2014-03-24,2933396.0,250883.0,2214961.0,46150.0,31855.0,493723.0,-26439.0,43056.0,-120818.0,3080628.0
